Vehicle ID,Fuel ID,Model,Model Year,Fuel
11263,41,Focus                                              ,2014,Electric                     
11167,11,Focus                                              ,2014,Ethanol (E85)                
11277,57,Fusion Energi                                      ,2014,Plug-in Hybrid Electric      
11216,45,Fusion Hybrid                                      ,2014,Hybrid Electric              
11161,11,Police Interceptor                                 ,2014,Ethanol (E85)                
11159,11,Police Interceptor                                 ,2014,Ethanol (E85)                
11160,11,Police Interceptor Utility                         ,2014,Ethanol (E85)                
11163,11,"Super Duty, F-250/350                            ",2014,Ethanol (E85)                
11259,39,"Super Duty, F-250/350/450                        ",2014,Propane - Bi-fuel            
11090,35,"Super Duty, F-250/350/450                        ",2014,Biodiesel (B20)              
11111,37,"Super Duty, F-250/350/450                        ",2014,CNG - Bi-fuel                
11162,11,"Super Duty, F-350                                ",2014,Ethanol (E85)                
11248,39,"Super Duty, F-350/450/550                        ",2014,Propane - Bi-fuel            
11105,37,"Super Duty, F-350/450/550                        ",2014,CNG - Bi-fuel                
11249,39,"Super Duty, F-350/450/550                        ",2014,Propane - Bi-fuel            
11109,37,"Super Duty, F-350/450/550                        ",2014,CNG - Bi-fuel                
11104,37,"Super Duty, F-650/750                            ",2014,CNG - Bi-fuel                
11253,39,"Super Duty, F-650/750                            ",2014,Propane - Bi-fuel            
11088,35,"Super Duty, F-650/750                            ",2014,Biodiesel (B20)              
11164,11,"Taurus, FWD/AWD                                  ",2014,Ethanol (E85)                
11089,35,Transit                                            ,2014,Biodiesel (B20)              
11250,39,Transit 150/250/350                                ,2014,Propane - Bi-fuel            
11107,37,Transit 150/250/350                                ,2014,CNG - Bi-fuel                
11165,11,"Transit, 150/250/350                             ",2014,Ethanol (E85)                
11108,37,Transit 250/350                                    ,2014,CNG - Bi-fuel                
11251,39,Transit 250/350                                    ,2014,Propane - Bi-fuel            
11166,11,"Transit, 250/350                                 ",2014,Ethanol (E85)                
11106,37,Transit Connect                                    ,2014,CNG - Bi-fuel                
11252,39,Transit Connect                                    ,2014,Propane - Bi-fuel            
11181,11,"Savana 1500, 2WD/AWD                             ",2014,Ethanol (E85)                
11183,11,"Savana 2500, 2WD                                 ",2014,Ethanol (E85)                
11093,35,"Savana 2500/3500, 2WD                            ",2014,Biodiesel (B20)              
11102,3,"Savana 2500/3500, 2WD                            ",2014,CNG - Compressed Natural Gas 
11184,11,"Savana 3500, 2WD                                 ",2014,Ethanol (E85)                
11101,3,Savana 3500/4500 Cutaway                           ,2014,CNG - Compressed Natural Gas 
11247,55,"Savana, Cutaway 4500                             ",2014,Propane                      
11186,11,"Sierra 1500, 2WD/4WD                             ",2014,Ethanol (E85)                
11185,11,"Sierra 1500, 2WD/4WD                             ",2014,Ethanol (E85)                
11092,35,"Sierra 2500/3500 HD, 2WD/4WD                     ",2014,Biodiesel (B20)              
11098,37,Sierra 2500 HD                                     ,2014,CNG - Bi-fuel                
